RegionName,State,Population,StateCodeFIPS,MunicipalCodeFIPS,Year,Density,Metro
Leslie County,KY,10309,21,131,2017-01-01,25.717617035,
Leslie County,KY,10143,21,131,2018-01-01,25.303500785,
,,24534,21,133,2010-01-01,72.60075775,
,,24375,21,133,2011-01-01,72.130246603,
,,24014,21,133,2012-01-01,71.061979156,
,,23544,21,133,2013-01-01,69.671160042,
,,23359,21,133,2014-01-01,69.123709965,
,,23044,21,133,2015-01-01,68.19156524,
,,22751,21,133,2016-01-01,67.324522686,
,,22328,21,133,2017-01-01,66.072785483,
,,21899,21,133,2018-01-01,64.803293143,
Lewis County,KY,13836,21,135,2010-01-01,28.655481275,
Lewis County,KY,13804,21,135,2011-01-01,28.589206673,
Lewis County,KY,13773,21,135,2012-01-01,28.525003151,
Lewis County,KY,13686,21,135,2013-01-01,28.344819076,
Lewis County,KY,13763,21,135,2014-01-01,28.504292338,
Lewis County,KY,13600,21,135,2015-01-01,28.166706081,
Lewis County,KY,13474,21,135,2016-01-01,27.905749834,
Lewis County,KY,13358,21,135,2017-01-01,27.6655044,
Lewis County,KY,13257,21,135,2018-01-01,27.456325185,
Lincoln County,KY,24721,21,137,2010-01-01,74.272194511,"Danville, KY"
Lincoln County,KY,24719,21,137,2011-01-01,74.266185677,"Danville, KY"
Lincoln County,KY,24406,21,137,2012-01-01,73.325803133,"Danville, KY"
Lincoln County,KY,24440,21,137,2013-01-01,73.427953313,"Danville, KY"
Lincoln County,KY,24429,21,137,2014-01-01,73.394904725,"Danville, KY"
Lincoln County,KY,24343,21,137,2015-01-01,73.136524857,"Danville, KY"
Lincoln County,KY,24376,21,137,2016-01-01,73.23567062,"Danville, KY"
Lincoln County,KY,24498,21,137,2017-01-01,73.602209504,"Danville, KY"
Lincoln County,KY,24644,21,137,2018-01-01,74.040854397,"Danville, KY"
Livingston County,KY,9520,21,139,2010-01-01,30.402848999,"Paducah, KY-IL"
Livingston County,KY,9503,21,139,2011-01-01,30.348558197,"Paducah, KY-IL"
Livingston County,KY,9438,21,139,2012-01-01,30.14097572,"Paducah, KY-IL"
Livingston County,KY,9332,21,139,2013-01-01,29.802456603,"Paducah, KY-IL"
Livingston County,KY,9327,21,139,2014-01-01,29.78648872,"Paducah, KY-IL"
Livingston County,KY,9286,21,139,2015-01-01,29.655552081,"Paducah, KY-IL"
Livingston County,KY,9194,21,139,2016-01-01,29.361743036,"Paducah, KY-IL"
Livingston County,KY,9264,21,139,2017-01-01,29.585293396,"Paducah, KY-IL"
Livingston County,KY,9242,21,139,2018-01-01,29.515034711,"Paducah, KY-IL"
Logan County,KY,26852,21,141,2010-01-01,48.626199621,
Logan County,KY,26846,21,141,2011-01-01,48.615334241,
Logan County,KY,26726,21,141,2012-01-01,48.398026631,
Logan County,KY,26985,21,141,2013-01-01,48.86704889,
Logan County,KY,26823,21,141,2014-01-01,48.573683616,
Logan County,KY,26751,21,141,2015-01-01,48.443299049,
Logan County,KY,26670,21,141,2016-01-01,48.296616412,
Logan County,KY,27014,21,141,2017-01-01,48.919564896,
Logan County,KY,26989,21,141,2018-01-01,48.874292477,
Lyon County,KY,8331,21,143,2010-01-01,38.958642206,
Lyon County,KY,8436,21,143,2011-01-01,39.449658582,
Lyon County,KY,8449,21,143,2012-01-01,39.510451086,
Lyon County,KY,8455,21,143,2013-01-01,39.538509165,
Lyon County,KY,8413,21,143,2014-01-01,39.342102614,
Lyon County,KY,8311,21,143,2015-01-01,38.865115277,
Lyon County,KY,8084,21,143,2016-01-01,37.803584635,
Lyon County,KY,8113,21,143,2017-01-01,37.939198682,
Lyon County,KY,8009,21,143,2018-01-01,37.452858652,
McCracken County,KY,65540,21,145,2010-01-01,263.48354686,"Paducah, KY-IL"
McCracken County,KY,65825,21,145,2011-01-01,264.62930229,"Paducah, KY-IL"
McCracken County,KY,65626,21,145,2012-01-01,263.82928358,"Paducah, KY-IL"
McCracken County,KY,65376,21,145,2013-01-01,262.82423496,"Paducah, KY-IL"
McCracken County,KY,65353,21,145,2014-01-01,262.73177049,"Paducah, KY-IL"
McCracken County,KY,64984,21,145,2015-01-01,261.24831872,"Paducah, KY-IL"
McCracken County,KY,65340,21,145,2016-01-01,262.67950796,"Paducah, KY-IL"
McCracken County,KY,65397,21,145,2017-01-01,262.90865905,"Paducah, KY-IL"
McCracken County,KY,65346,21,145,2018-01-01,262.70362913,"Paducah, KY-IL"
McCreary County,KY,18329,21,147,2010-01-01,42.94479069,
McCreary County,KY,18286,21,147,2011-01-01,42.844041822,
McCreary County,KY,18056,21,147,2012-01-01,42.305152529,
McCreary County,KY,17929,21,147,2013-01-01,42.007591919,
McCreary County,KY,17922,21,147,2014-01-01,41.99119094,
McCreary County,KY,17879,21,147,2015-01-01,41.890442072,
McCreary County,KY,17542,21,147,2016-01-01,41.100852108,
McCreary County,KY,17423,21,147,2017-01-01,40.822035473,
McCreary County,KY,17408,21,147,2018-01-01,40.786890519,
McLean County,KY,9515,21,149,2010-01-01,37.679349806,"Owensboro, KY"
McLean County,KY,9511,21,149,2011-01-01,37.663509827,"Owensboro, KY"
McLean County,KY,9499,21,149,2012-01-01,37.615989891,"Owensboro, KY"
McLean County,KY,9465,21,149,2013-01-01,37.48135007,"Owensboro, KY"
McLean County,KY,9421,21,149,2014-01-01,37.307110302,"Owensboro, KY"
McLean County,KY,9412,21,149,2015-01-01,37.27147035,"Owensboro, KY"
McLean County,KY,9351,21,149,2016-01-01,37.029910671,"Owensboro, KY"
McLean County,KY,9219,21,149,2017-01-01,36.507191368,"Owensboro, KY"
McLean County,KY,9252,21,149,2018-01-01,36.637871194,"Owensboro, KY"
Madison County,KY,83469,21,151,2010-01-01,190.85198997,"Richmond-Berea, KY"
Madison County,KY,84776,21,151,2011-01-01,193.84044737,"Richmond-Berea, KY"
Madison County,KY,85415,21,151,2012-01-01,195.3015218,"Richmond-Berea, KY"
Madison County,KY,85959,21,151,2013-01-01,196.54537859,"Richmond-Berea, KY"
Madison County,KY,87101,21,151,2014-01-01,199.15656325,"Richmond-Berea, KY"
Madison County,KY,88237,21,151,2015-01-01,201.75402891,"Richmond-Berea, KY"
Madison County,KY,89568,21,151,2016-01-01,204.79736234,"Richmond-Berea, KY"
Madison County,KY,91226,21,151,2017-01-01,208.58838176,"Richmond-Berea, KY"
Madison County,KY,92368,21,151,2018-01-01,211.19956642,"Richmond-Berea, KY"
Magoffin County,KY,13308,21,153,2010-01-01,43.145571529,
Magoffin County,KY,13222,21,153,2011-01-01,42.866752837,
Magoffin County,KY,13067,21,153,2012-01-01,42.364230776,
Magoffin County,KY,12944,21,153,2013-01-01,41.965455205,
Magoffin County,KY,12982,21,153,2014-01-01,42.088654162,
Magoffin County,KY,12781,21,153,2015-01-01,41.436996522,
Magoffin County,KY,12665,21,153,2016-01-01,41.060915496,
Magoffin County,KY,12539,21,153,2017-01-01,40.652413691,
Magoffin County,KY,12362,21,153,2018-01-01,40.078565919,
Marion County,KY,19830,21,155,2010-01-01,57.807046008,
Marion County,KY,19995,21,155,2011-01-01,58.288042609,
Marion County,KY,19920,21,155,2012-01-01,58.06940779,
Marion County,KY,19922,21,155,2013-01-01,58.075238052,
Marion County,KY,19071,21,155,2014-01-01,55.594461645,
Marion County,KY,19216,21,155,2015-01-01,56.017155627,
Marion County,KY,19152,21,155,2016-01-01,55.830587249,
Marion County,KY,19316,21,155,2017-01-01,56.308668719,
Marion County,KY,19404,21,155,2018-01-01,56.565200239,
Marshall County,KY,31451,21,157,2010-01-01,104.39594418,
Marshall County,KY,31258,21,157,2011-01-01,103.75531535,
Marshall County,KY,31262,21,157,2012-01-01,103.76859264,
Marshall County,KY,31218,21,157,2013-01-01,103.62254254,
Marshall County,KY,30996,21,157,2014-01-01,102.88565342,
Marshall County,KY,31060,21,157,2015-01-01,103.09808993,
Marshall County,KY,31273,21,157,2016-01-01,103.80510516,
Marshall County,KY,31311,21,157,2017-01-01,103.93123933,
Marshall County,KY,31191,21,157,2018-01-01,103.53292089,
,,12913,21,159,2010-01-01,56.236792024,
,,12849,21,159,2011-01-01,55.958068668,
,,12746,21,159,2012-01-01,55.509498268,
,,12670,21,159,2013-01-01,55.178514283,
,,12514,21,159,2014-01-01,54.499126104,
,,12304,21,159,2015-01-01,53.584565094,
,,11961,21,159,2016-01-01,52.090782111,
,,11495,21,159,2017-01-01,50.061327679,
,,11323,21,159,2018-01-01,49.312258661,
Mason County,KY,17505,21,161,2010-01-01,72.899156461,"Maysville, KY"
Mason County,KY,17548,21,161,2011-01-01,73.078228939,"Maysville, KY"
Mason County,KY,17467,21,161,2012-01-01,72.740906364,"Maysville, KY"
Mason County,KY,17331,21,161,2013-01-01,72.174537596,"Maysville, KY"
Mason County,KY,17143,21,161,2014-01-01,71.391616065,"Maysville, KY"
Mason County,KY,17066,21,161,2015-01-01,71.070951395,"Maysville, KY"
Mason County,KY,17182,21,161,2016-01-01,71.554030638,"Maysville, KY"
Mason County,KY,17225,21,161,2017-01-01,71.733103116,"Maysville, KY"
Mason County,KY,17150,21,161,2018-01-01,71.420767398,"Maysville, KY"
Meade County,KY,28714,21,163,2010-01-01,94.013404717,"Elizabethtown-Fort Knox, KY"
Meade County,KY,29643,21,163,2011-01-01,97.055072648,"Elizabethtown-Fort Knox, KY"
Meade County,KY,29262,21,163,2012-01-01,95.807628642,"Elizabethtown-Fort Knox, KY"
Meade County,KY,29247,21,163,2013-01-01,95.758516673,"Elizabethtown-Fort Knox, KY"
Meade County,KY,29097,21,163,2014-01-01,95.267396986,"Elizabethtown-Fort Knox, KY"
Meade County,KY,27740,21,163,2015-01-01,90.824400879,"Elizabethtown-Fort Knox, KY"
Meade County,KY,27985,21,163,2016-01-01,91.626563036,"Elizabethtown-Fort Knox, KY"
Meade County,KY,28094,21,163,2017-01-01,91.983443342,"Elizabethtown-Fort Knox, KY"
Meade County,KY,28715,21,163,2018-01-01,94.016678848,"Elizabethtown-Fort Knox, KY"
Menifee County,KY,6366,21,165,2010-01-01,31.269465848,"Mount Sterling, KY"
Menifee County,KY,6413,21,165,2011-01-01,31.50032744,"Mount Sterling, KY"
Menifee County,KY,6333,21,165,2012-01-01,31.107371539,"Mount Sterling, KY"
Menifee County,KY,6336,21,165,2013-01-01,31.122107385,"Mount Sterling, KY"
Menifee County,KY,6298,21,165,2014-01-01,30.935453332,"Mount Sterling, KY"
Menifee County,KY,6367,21,165,2015-01-01,31.274377797,"Mount Sterling, KY"
Menifee County,KY,6444,21,165,2016-01-01,31.652597852,"Mount Sterling, KY"
Menifee County,KY,6466,21,165,2017-01-01,31.760660724,"Mount Sterling, KY"
Menifee County,KY,6451,21,165,2018-01-01,31.686981493,"Mount Sterling, KY"
Mercer County,KY,21313,21,167,2010-01-01,85.573299028,
Mercer County,KY,21281,21,167,2011-01-01,85.44481662,
Mercer County,KY,21335,21,167,2012-01-01,85.661630684,
Mercer County,KY,21304,21,167,2013-01-01,85.537163351,
Mercer County,KY,21374,21,167,2014-01-01,85.818218619,
Mercer County,KY,21402,21,167,2015-01-01,85.930640726,
Mercer County,KY,21440,21,167,2016-01-01,86.083213586,
Mercer County,KY,21588,21,167,2017-01-01,86.677444725,
Mercer County,KY,21774,21,167,2018-01-01,87.424248723,
Metcalfe County,KY,10137,21,169,2010-01-01,34.997772743,"Glasgow, KY"
Metcalfe County,KY,10060,21,169,2011-01-01,34.731931912,"Glasgow, KY"
Metcalfe County,KY,9974,21,169,2012-01-01,34.435018776,"Glasgow, KY"
Metcalfe County,KY,9951,21,169,2013-01-01,34.355611775,"Glasgow, KY"
Metcalfe County,KY,9989,21,169,2014-01-01,34.486805951,"Glasgow, KY"
Metcalfe County,KY,9914,21,169,2015-01-01,34.227870077,"Glasgow, KY"
Metcalfe County,KY,10007,21,169,2016-01-01,34.548950561,"Glasgow, KY"
Metcalfe County,KY,10079,21,169,2017-01-01,34.797529,"Glasgow, KY"
Metcalfe County,KY,10030,21,169,2018-01-01,34.628357562,"Glasgow, KY"
Monroe County,KY,10970,21,171,2010-01-01,33.299900792,
Monroe County,KY,10920,21,171,2011-01-01,33.148123669,
Monroe County,KY,10853,21,171,2012-01-01,32.944742324,
Monroe County,KY,10722,21,171,2013-01-01,32.547086262,
Monroe County,KY,10680,21,171,2014-01-01,32.419593479,
Monroe County,KY,10621,21,171,2015-01-01,32.240496473,
Monroe County,KY,10539,21,171,2016-01-01,31.991581992,
Monroe County,KY,10611,21,171,2017-01-01,32.210141049,
Monroe County,KY,10718,21,171,2018-01-01,32.534944092,
Montgomery County,KY,26551,21,173,2010-01-01,134.53804092,"Mount Sterling, KY"
Montgomery County,KY,26758,21,173,2011-01-01,135.58694207,"Mount Sterling, KY"
Montgomery County,KY,26871,21,173,2012-01-01,136.15953062,"Mount Sterling, KY"
Montgomery County,KY,27239,21,173,2013-01-01,138.02424378,"Mount Sterling, KY"
Montgomery County,KY,27372,21,173,2014-01-01,138.69817544,"Mount Sterling, KY"
Montgomery County,KY,27586,21,173,2015-01-01,139.78254667,"Mount Sterling, KY"
Montgomery County,KY,27678,21,173,2016-01-01,140.24872496,"Mount Sterling, KY"
Montgomery County,KY,27956,21,173,2017-01-01,141.65739414,"Mount Sterling, KY"
Montgomery County,KY,28203,21,173,2018-01-01,142.90898151,"Mount Sterling, KY"
Morgan County,KY,13729,21,175,2010-01-01,36.022118527,
Morgan County,KY,13722,21,175,2011-01-01,36.003751943,
Morgan County,KY,13536,21,175,2012-01-01,35.515725572,
Morgan County,KY,13371,21,175,2013-01-01,35.082798953,
Morgan County,KY,13350,21,175,2014-01-01,35.027699201,
Morgan County,KY,13268,21,175,2015-01-01,34.81254779,
Morgan County,KY,13251,21,175,2016-01-01,34.767943229,
Morgan County,KY,13211,21,175,2017-01-01,34.662991322,
Morgan County,KY,13345,21,175,2018-01-01,35.014580213,
Muhlenberg County,KY,31658,21,177,2010-01-01,67.738229573,"Central City, KY"
Muhlenberg County,KY,31530,21,177,2011-01-01,67.464349562,"Central City, KY"
Muhlenberg County,KY,31390,21,177,2012-01-01,67.1647933,"Central City, KY"
Muhlenberg County,KY,31330,21,177,2013-01-01,67.036412045,"Central City, KY"
Muhlenberg County,KY,31308,21,177,2014-01-01,66.989338918,"Central City, KY"
Muhlenberg County,KY,31249,21,177,2015-01-01,66.863097351,"Central City, KY"
Muhlenberg County,KY,31151,21,177,2016-01-01,66.653407968,"Central City, KY"
Muhlenberg County,KY,30923,21,177,2017-01-01,66.165559198,"Central City, KY"
Muhlenberg County,KY,30774,21,177,2018-01-01,65.846745748,"Central City, KY"
Nelson County,KY,43631,21,179,2010-01-01,104.50200952,"Bardstown, KY"
Nelson County,KY,44066,21,179,2011-01-01,105.54389199,"Bardstown, KY"
Nelson County,KY,44414,21,179,2012-01-01,106.37739797,"Bardstown, KY"
Nelson County,KY,44552,21,179,2013-01-01,106.7079262,"Bardstown, KY"
Nelson County,KY,44866,21,179,2014-01-01,107.45999769,"Bardstown, KY"
Nelson County,KY,45115,21,179,2015-01-01,108.05638558,"Bardstown, KY"
Nelson County,KY,45495,21,179,2016-01-01,108.96653579,"Bardstown, KY"
Nelson County,KY,45612,21,179,2017-01-01,109.24676625,"Bardstown, KY"
Nelson County,KY,45851,21,179,2018-01-01,109.81920283,"Bardstown, KY"
Nicholas County,KY,7128,21,181,2010-01-01,36.523636364,
Nicholas County,KY,7088,21,181,2011-01-01,36.318677686,
Nicholas County,KY,7010,21,181,2012-01-01,35.919008265,
Nicholas County,KY,7009,21,181,2013-01-01,35.913884298,
Nicholas County,KY,7051,21,181,2014-01-01,36.129090909,
Nicholas County,KY,7061,21,181,2015-01-01,36.180330579,
Nicholas County,KY,7083,21,181,2016-01-01,36.293057851,
Nicholas County,KY,7137,21,181,2017-01-01,36.569752066,
Nicholas County,KY,7166,21,181,2018-01-01,36.718347107,
Ohio County,KY,23834,21,183,2010-01-01,40.583394161,
Ohio County,KY,23986,21,183,2011-01-01,40.842212484,
Ohio County,KY,24026,21,183,2012-01-01,40.910322569,
Ohio County,KY,23984,21,183,2013-01-01,40.83880698,
Ohio County,KY,23957,21,183,2014-01-01,40.792832673,
Ohio County,KY,24025,21,183,2015-01-01,40.908619817,
Ohio County,KY,24150,21,183,2016-01-01,41.121463833,
Ohio County,KY,24136,21,183,2017-01-01,41.097625303,
Ohio County,KY,24087,21,183,2018-01-01,41.014190449,
Oldham County,KY,60435,21,185,2010-01-01,322.76880575,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,60771,21,185,2011-01-01,324.56330097,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,62114,21,185,2012-01-01,331.7359411,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,63067,21,185,2013-01-01,336.82568499,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,63976,21,185,2014-01-01,341.68043545,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,64546,21,185,2015-01-01,344.72466842,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,65389,21,185,2016-01-01,349.22692875,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,66489,21,185,2017-01-01,355.1017643,"Louisville/Jefferson County, KY-IN"
Oldham County,KY,66470,21,185,2018-01-01,355.00028987,"Louisville/Jefferson County, KY-IN"
Owen County,KY,10850,21,187,2010-01-01,30.902179609,
Owen County,KY,10820,21,187,2011-01-01,30.816735795,
Owen County,KY,10754,21,187,2012-01-01,30.628759402,
Owen County,KY,10638,21,187,2013-01-01,30.298376653,
Owen County,KY,10650,21,187,2014-01-01,30.332554179,
Owen County,KY,10728,21,187,2015-01-01,30.554708097,
Owen County,KY,10659,21,187,2016-01-01,30.358187323,
Owen County,KY,10789,21,187,2017-01-01,30.728443853,
Owen County,KY,10880,21,187,2018-01-01,30.987623424,
,,4748,21,189,2010-01-01,24.051780684,
,,4808,21,189,2011-01-01,24.355720626,
,,4684,21,189,2012-01-01,23.72757808,
,,4603,21,189,2013-01-01,23.31725916,
,,4505,21,189,2014-01-01,22.820823922,
,,4447,21,189,2015-01-01,22.527015313,
,,4473,21,189,2016-01-01,22.65872262,
,,4416,21,189,2017-01-01,22.369979676,
,,4472,21,189,2018-01-01,22.653656955,
Pendleton County,KY,14916,21,191,2010-01-01,53.817638876,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14657,21,191,2011-01-01,52.883154532,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14541,21,191,2012-01-01,52.464621004,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14556,21,191,2013-01-01,52.518741718,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14469,21,191,2014-01-01,52.204841572,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14472,21,191,2015-01-01,52.215665715,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14571,21,191,2016-01-01,52.572862433,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14558,21,191,2017-01-01,52.525957814,"Cincinnati, OH-KY-IN"
Pendleton County,KY,14529,21,191,2018-01-01,52.421324432,"Cincinnati, OH-KY-IN"
Perry County,KY,28661,21,193,2010-01-01,84.372568406,
Perry County,KY,28691,21,193,2011-01-01,84.460882738,
Perry County,KY,28295,21,193,2012-01-01,83.295133563,
Perry County,KY,27981,21,193,2013-01-01,82.370776895,
Perry County,KY,27552,21,193,2014-01-01,81.107881956,
Perry County,KY,27339,21,193,2015-01-01,80.480850203,
Perry County,KY,27123,21,193,2016-01-01,79.844987017,
Perry County,KY,26479,21,193,2017-01-01,77.949172703,
Perry County,KY,26092,21,193,2018-01-01,76.809917828,
Pike County,KY,65075,21,195,2010-01-01,82.715775297,
Pike County,KY,64913,21,195,2011-01-01,82.509859729,
Pike County,KY,64590,21,195,2012-01-01,82.099299676,
Pike County,KY,63862,21,195,2013-01-01,81.173950704,
Pike County,KY,62944,21,195,2014-01-01,80.007095817,
Pike County,KY,61785,21,195,2015-01-01,78.533909746,
Pike County,KY,60422,21,195,2016-01-01,76.801422589,
Pike County,KY,58862,21,195,2017-01-01,74.818531933,
Pike County,KY,58402,21,195,2018-01-01,74.233833406,
Powell County,KY,12644,21,197,2010-01-01,70.644385195,
Powell County,KY,12621,21,197,2011-01-01,70.515879907,
Powell County,KY,12479,21,197,2012-01-01,69.722499434,
Powell County,KY,12478,21,197,2013-01-01,69.716912248,
